52.40.229.197,2020-12-24T14:12:39,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Formonsa",test,5,ntests,6,delay,0.026306
54.212.236.208,2020-12-24T14:12:40,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Formonsa",test,6,ntests,6,delay,0.025799
54.203.16.199,2020-12-24T14:12:47,"fourmilab",1.0,Gm,1,teleport,"Sandbox Amoena","<93.00000, 159.00000, 27.00000>","Sandbox Formonsa","<88.00000, 150.00000, 27.25804>"
54.203.16.199,2020-12-24T14:12:48,"fourmilab",1.0,Gm,1,time,"Sandbox Amoena",2020-12-24T14:12:48.249473Z,1608819168
34.219.13.2,2020-12-24T14:13:00,"fourmilab",1.0,Gm,1,info,"Sandbox Amoena",region,"Sandbox Amoena","<1196,917,0>",simhost-02c95492a22a7a689.agni.secondlife.io,4.500461e1,9.98963057e-1,5242944,2,"<2.88765287,-1.7260468,0.0>"
54.188.92.48,2020-12-24T14:13:00,"fourmilab",1.0,Gm,1,info,"Sandbox Amoena",regenv,44,enabled,39727,"Premium Sandboxes",49017003,1,0,"Estate / Full Region",024,1607626138,1193030,"Second Life Server",2020-12-09.553685,simhost-02c95492a22a7a689.agni.secondlife.io,20000,1,10,20,100
54.188.92.48,2020-12-24T14:13:00,"fourmilab",1.0,Gm,1,info,"Sandbox Amoena",regrate,PG
52.32.166.109,2020-12-24T14:13:01,"fourmilab",1.0,Gm,1,info,"Sandbox Amoena",parcel,"Sandbox - cleans every 4 hours. No combat, no selling!","Save your work! Only NO COPY items will return to inventory. Simple scripts only.",3d6181b0-6a4b-97ef-18d8-722652995cf1,A,"Governor Linden",61440,577,18750,908099659
54.191.213.110,2020-12-24T14:13:12,"fourmilab",1.0,Gm,1,compute,"Sandbox Amoena",task,float,ips,116432,iter,1180000,time,10.134690
52.43.118.202,2020-12-24T14:13:22,"fourmilab",1.0,Gm,1,compute,"Sandbox Amoena",task,list,ips,4330,iter,42230,time,9.752575
54.200.177.59,2020-12-24T14:13:31,"fourmilab",1.0,Gm,1,compute,"Sandbox Amoena",task,prim,ips,388,iter,3600,time,9.273617
54.188.89.213,2020-12-24T14:13:42,"fourmilab",1.0,Gm,1,compute,"Sandbox Amoena",task,string,ips,7621,iter,82000,time,10.760010
52.24.74.197,2020-12-24T14:13:52,"fourmilab",1.0,Gm,1,compute,"Sandbox Amoena",task,texture,ips,329,iter,3150,time,9.578238
54.214.60.157,2020-12-24T14:14:04,"fourmilab",1.0,Gm,1,message,"Sandbox Amoena",type,link,messages,1000,length,128,bytes,128000,time,11.206360,"msg/sec",89.235030,"bytes/sec",11422.080000
54.188.3.218,2020-12-24T14:14:15,"fourmilab",1.0,Gm,1,message,"Sandbox Amoena",type,region,messages,1000,length,128,bytes,128000,time,11.133710,"msg/sec",89.817350,"bytes/sec",11496.620000
54.202.28.116,2020-12-24T14:14:26,"fourmilab",1.0,Gm,1,message,"Sandbox Amoena",type,regionto,messages,1000,length,128,bytes,128000,time,11.111800,"msg/sec",89.994420,"bytes/sec",11519.290000
